timestamp,open,high,low,close,volume,RSI,MACD,MACD_SIGNAL,ATR,SMA_50,Log_Ret,Target,time_diff
2025-12-27 03:15:00+05:30,87467.5,87519.0,87420.0,87438.5,16883.0,65.79601990049751,-57.24236273692805,-112.3628867896758,148.42857142857142,87889.56,-0.0003316066946330102,0,0 days 00:15:00
2025-12-27 03:30:00+05:30,87438.5,87561.0,87429.0,87429.0,16538.0,64.898210980876,-56.81352585896093,-101.25301460353285,149.89285714285714,87862.97,-0.00010865369504739952,0,0 days 00:15:00
2025-12-27 03:45:00+05:30,87430.0,87494.5,87358.5,87386.5,23821.0,59.125,-59.22040835220832,-92.84649335326796,143.96428571428572,87834.83,-0.0004862269173764198,1,0 days 00:15:00
2025-12-27 04:00:00+05:30,87399.0,87490.5,87278.5,87404.5,16153.0,57.969151670951156,-58.99536861496745,-86.07626840560786,149.14285714285714,87805.86,0.00020596026183986464,1,0 days 00:15:00
2025-12-27 04:15:00+05:30,87369.0,87514.5,87278.0,87514.5,12383.0,61.163895486935864,-49.37181476254773,-78.73537767699584,154.42857142857142,87780.12,0.0012577251699414976,0,0 days 00:15:00
2025-12-27 04:30:00+05:30,87513.5,87517.5,87438.0,87450.0,9933.0,50.87829360100376,-46.414650749837165,-72.2712322915641,151.71428571428572,87754.68,-0.0007372924555764427,0,0 days 00:15:00
2025-12-27 04:45:00+05:30,87450.0,87509.0,87416.0,87416.0,4018.0,47.142857142857146,-46.28109318146016,-67.07320446954333,145.89285714285714,87728.47,-0.00038886919616687346,0,0 days 00:15:00
2025-12-27 05:00:00+05:30,87416.0,87444.5,87303.0,87330.5,12770.0,40.615920976176646,-52.46954701613868,-64.1524729788624,143.21428571428572,87702.11,-0.000978560449826032,0,0 days 00:15:00
2025-12-27 05:15:00+05:30,87322.5,87377.0,87295.0,87329.5,18039.0,34.77707006369427,-56.79987925681053,-62.68195423445204,138.82142857142858,87677.08,-1.145081873370004e-05,0,0 days 00:15:00
2025-12-27 05:30:00+05:30,87339.0,87376.0,87241.0,87290.5,20621.0,25.7912457912458,-62.65640874158999,-62.67684513587963,140.0,87651.33,-0.00044668423603779725,0,0 days 00:15:00
2025-12-27 05:45:00+05:30,87290.5,87327.0,87211.5,87282.0,15720.0,29.147640791476405,-67.20888729812577,-63.583253568328864,131.89285714285714,87626.63,-9.73807444667796e-05,1,0 days 00:15:00
2025-12-27 06:00:00+05:30,87281.0,87371.0,87280.0,87356.0,9737.0,30.262172284644194,-64.10659685329301,-63.6879222253217,127.07142857142856,87600.33,0.0008474673831457449,1,0 days 00:15:00
2025-12-27 06:15:00+05:30,87357.0,87386.5,87346.5,87369.0,14440.0,35.53719008264463,-59.90843087111716,-62.9320239544808,121.53571428571428,87574.15,0.00014880526569159336,0,0 days 00:15:00
2025-12-27 06:30:00+05:30,87368.0,87375.0,87320.0,87366.5,11423.0,40.48964218455744,-56.1359825275722,-61.572815669099086,117.71428571428572,87547.0,-2.8614677614634448e-05,0,0 days 00:15:00
2025-12-27 06:45:00+05:30,87366.5,87366.5,87293.0,87347.5,8454.0,41.266794625719776,-54.05630382505478,-60.06951330029023,115.89285714285714,87520.78,-0.00021749831238370413,1,0 days 00:15:00
2025-12-27 07:00:00+05:30,87351.0,87448.0,87351.0,87404.5,16104.0,47.845206684256816,-47.26389112276957,-57.5083888647861,113.64285714285714,87492.56,0.0006523530720270527,1,0 days 00:15:00
2025-12-27 07:15:00+05:30,87401.5,87454.0,87378.0,87441.0,22670.0,54.84444444444445,-38.49189950563596,-53.70509099295607,109.35714285714286,87466.39,0.0004175114661825409,0,0 days 00:15:00
2025-12-27 07:30:00+05:30,87441.0,87468.5,87351.0,87441.0,16059.0,53.351698806244265,-31.18060237533064,-49.20019326943099,102.60714285714286,87437.41,0.0,0,0 days 00:15:00
2025-12-27 07:45:00+05:30,87442.0,87442.0,87379.0,87413.5,8134.0,39.06926406926407,-27.29077582168975,-44.818309779882746,90.21428571428572,87406.33,-0.0003145472404397232,1,0 days 00:15:00
2025-12-27 08:00:00+05:30,87412.5,87427.5,87381.0,87427.5,8750.0,47.26609963547995,-22.815375805905205,-40.41772298508724,87.85714285714286,87376.42,0.0001601455039713559,0,0 days 00:15:00
2025-12-27 08:15:00+05:30,87426.5,87435.0,87400.0,87420.0,7346.0,50.51948051948051,-19.647294587790384,-36.263637305627874,83.71428571428571,87345.86,-8.578904479156267e-05,0,0 days 00:15:00
2025-12-27 08:30:00+05:30,87420.0,87455.0,87347.0,87348.0,25691.0,52.35531628532974,-22.6848686238518,-33.54788356927266,81.32142857142857,87325.38,-0.0008239495110472701,1,0 days 00:15:00
2025-12-27 08:45:00+05:30,87348.0,87395.0,87348.0,87395.0,15020.0,57.84431137724551,-21.05692955100676,-31.049692765619483,78.82142857142857,87326.21,0.0005379328629287818,1,0 days 00:15:00
2025-12-27 09:00:00+05:30,87395.0,87486.5,87395.0,87474.0,27978.0,70.05464480874318,-13.239519399299752,-27.487658092355534,75.71428571428571,87340.76,0.0009035335636900899,1,0 days 00:15:00
2025-12-27 09:15:00+05:30,87473.0,87502.5,87463.5,87482.5,33795.0,71.91256830601093,-6.285827463929309,-23.247291966670293,70.25,87350.59,9.716701016190971e-05,0,0 days 00:15:00
2025-12-27 09:30:00+05:30,87481.5,87491.0,87442.0,87459.5,21561.0,62.730627306273064,-2.600902700170991,-19.11801411337043,67.25,87360.13,-0.00026294429162260663,0,0 days 00:15:00
2025-12-27 09:45:00+05:30,87458.5,87468.0,87425.0,87434.5,18838.0,57.82556750298686,-1.678515461346251,-15.630114382965596,67.46428571428571,87366.64,-0.0002858874537750964,1,0 days 00:15:00
2025-12-27 10:00:00+05:30,87434.5,87469.5,87421.5,87469.5,19668.0,61.4190687361419,1.85530377663963,-12.13303075104455,66.96428571428571,87376.26,0.00040021955435175477,0,0 days 00:15:00
2025-12-27 10:15:00+05:30,87469.0,87469.0,87431.5,87436.0,12013.0,59.50590762620838,1.9304578374139965,-9.320333033352842,64.42857142857143,87380.47,-0.0003830640020999143,0,0 days 00:15:00
2025-12-27 10:30:00+05:30,87437.0,87452.5,87410.0,87432.5,19176.0,53.39805825242718,1.6881374253425747,-7.118638941613759,60.285714285714285,87384.27,-4.003007975101428e-05,0,0 days 00:15:00
2025-12-27 10:45:00+05:30,87432.5,87437.0,87412.5,87424.0,12126.0,47.786458333333336,0.8009845392516581,-5.534714245440676,56.60714285714285,87396.15,-9.722257973477119e-05,1,0 days 00:15:00
2025-12-27 11:00:00+05:30,87423.0,87482.5,87423.0,87471.5,25496.0,53.53418308227115,3.885967496986268,-3.650577896955287,52.46428571428572,87406.47,0.0005431815131651566,1,0 days 00:15:00
2025-12-27 11:15:00+05:30,87471.5,87483.0,87450.0,87474.5,14137.0,57.4938574938575,6.498008646260132,-1.6208605883122031,50.32142857142857,87410.63,3.429629714640094e-05,1,0 days 00:15:00
2025-12-27 11:30:00+05:30,87474.5,87535.5,87438.5,87500.0,35927.0,58.661887694145754,10.504616285776136,0.8042347865054651,53.92857142857143,87413.55,0.00029147104498700865,0,0 days 00:15:00
2025-12-27 11:45:00+05:30,87500.5,87500.5,87408.5,87436.5,33013.0,51.73867228661749,8.458458552777302,2.3350795397598323,58.0,87416.32,-0.0007259777437978158,0,0 days 00:15:00
2025-12-27 12:00:00+05:30,87436.5,87441.0,87382.5,87422.5,38223.0,58.94357743097239,5.642141712931334,2.9964919743941327,54.46428571428572,87418.67,-0.0001601290185796734,1,0 days 00:15:00
2025-12-27 12:15:00+05:30,87423.5,87440.5,87404.5,87435.0,18978.0,55.23560209424084,4.368478756208788,3.270889330757064,53.67857142857143,87423.68,0.00014297356443163906,1,0 days 00:15:00
2025-12-27 12:30:00+05:30,87436.0,87523.5,87435.0,87519.5,29736.0,55.87096774193549,10.061552180355648,4.629021900676781,53.46428571428572,87430.32,0.0009659655118388235,1,0 days 00:15:00
2025-12-27 12:45:00+05:30,87518.5,87679.5,87499.0,87561.5,112699.0,59.38242280285035,17.75770312883833,7.254758146309092,63.57142857142857,87436.74,0.00047977794056071495,0,0 days 00:15:00
2025-12-27 13:00:00+05:30,87560.5,87561.5,87493.0,87512.5,49043.0,55.92841163310962,19.67625212689745,9.739056942426764,64.96428571428571,87441.38,-0.000559763314706374,0,0 days 00:15:00
2025-12-27 13:15:00+05:30,87513.5,87518.0,87481.0,87500.0,23614.0,57.537399309551205,19.95800701569533,11.782846957080478,64.53571428571429,87444.85,-0.0001428469397472638,1,0 days 00:15:00
2025-12-27 13:30:00+05:30,87499.0,87576.0,87499.0,87522.0,30348.0,56.22775800711743,21.706299227516865,13.767537411167757,66.60714285714286,87446.57,0.00025139696856243515,1,0 days 00:15:00
2025-12-27 13:45:00+05:30,87521.0,87644.0,87521.0,87573.0,38203.0,65.60364464692483,26.897054672939703,16.393440863522148,72.67857142857143,87448.79,0.0005825409228390529,1,0 days 00:15:00
2025-12-27 14:00:00+05:30,87572.0,87609.0,87556.0,87578.0,21797.0,66.51532349602724,31.056227119654068,19.325998114748533,73.42857142857143,87450.51,5.709359354334235e-05,0,0 days 00:15:00
2025-12-27 14:15:00+05:30,87577.0,87578.0,87548.0,87554.0,17100.0,64.25438596491227,32.04639097825566,21.87007668744996,73.82142857142857,87450.22,-0.00027407898214193064,1,0 days 00:15:00
2025-12-27 14:30:00+05:30,87555.0,87629.0,87546.0,87613.0,24747.0,65.13368983957218,37.16351205290994,24.92876376054196,75.5,87449.48,0.0006736428919962062,0,0 days 00:15:00
2025-12-27 14:45:00+05:30,87614.5,87632.0,87508.5,87532.5,39499.0,55.32110091743119,34.32748426748731,26.80850786193103,81.96428571428571,87449.01,-0.0009192357858866589,1,0 days 00:15:00
2025-12-27 15:00:00+05:30,87536.0,87618.0,87536.0,87567.0,19801.0,56.04693140794223,34.46646552658058,28.34009939486094,81.14285714285714,87447.96,0.0003940616671829583,1,0 days 00:15:00
2025-12-27 15:15:00+05:30,87566.0,87601.0,87566.0,87583.5,13668.0,64.49704142011834,35.49881305973395,29.771842127835544,77.07142857142857,87448.75,0.00018840939704781415,0,0 days 00:15:00
2025-12-27 15:30:00+05:30,87583.5,87584.5,87512.0,87513.0,29958.0,58.0301685891748,30.279155850003008,29.87330487226904,78.07142857142857,87449.66,-0.0008052702802135615,0,0 days 00:15:00
2025-12-27 15:45:00+05:30,87518.0,87594.0,87508.5,87509.5,22718.0,56.717763751127144,25.56541694380576,29.011727286576384,81.60714285714286,87451.08,-3.9994857809346156e-05,0,0 days 00:15:00
2025-12-27 16:00:00+05:30,87508.5,87521.0,87332.5,87412.0,133067.0,40.52863436123348,13.803195100554149,25.970020849371934,88.75,87450.74,-0.0011147858907832315,1,0 days 00:15:00
2025-12-27 16:15:00+05:30,87411.0,87485.5,87384.5,87469.0,37844.0,42.06008583690987,8.97748630483693,22.57151394046494,83.07142857142857,87452.39,0.0006518718673663726,1,0 days 00:15:00
2025-12-27 16:30:00+05:30,87470.0,87497.5,87412.5,87494.5,31463.0,48.38998211091234,7.12854082325066,19.482919317022084,84.25,87454.19,0.00029148936984625315,0,0 days 00:15:00
2025-12-27 16:45:00+05:30,87493.5,87523.0,87457.5,87462.0,31935.0,46.71848013816926,3.006107288383646,16.187556911294397,86.28571428571429,87453.14,-0.0003715209251880261,0,0 days 00:15:00
2025-12-27 17:00:00+05:30,87461.0,87502.5,87444.5,87453.0,21491.0,43.90459363957597,-0.9759259060228942,12.75486034783094,84.92857142857143,87453.2,-0.00010290712640933285,0,0 days 00:15:00
2025-12-27 17:15:00+05:30,87454.0,87518.0,87408.5,87443.0,22815.0,37.61904761904762,-4.882351617809036,9.227417954702943,83.96428571428571,87453.74,-0.00011435367316461627,0,0 days 00:15:00
2025-12-27 17:30:00+05:30,87442.0,87471.0,87386.0,87425.5,24968.0,35.81395348837209,-9.283313624284348,5.525271638905487,86.25,87455.64,-0.0002001503993963951,1,0 days 00:15:00
2025-12-27 17:45:00+05:30,87426.5,87467.5,87409.0,87461.5,16243.0,41.58325750682439,-9.753773160700804,2.469462678984229,88.28571428571429,87458.28,0.0004116944142042741,1,0 days 00:15:00
2025-12-27 18:00:00+05:30,87462.5,87499.0,87446.0,87467.0,19957.0,35.28225806451614,-9.57246626575943,0.0610768900354967,86.14285714285714,87461.81,6.288283500751174e-05,0,0 days 00:15:00
2025-12-27 18:15:00+05:30,87467.0,87483.5,87419.5,87440.0,17853.0,39.54802259887005,-11.475174923383747,-2.246173472648352,81.89285714285714,87464.97,-0.0003087355018892183,0,0 days 00:15:00
2025-12-27 18:30:00+05:30,87440.0,87449.0,87359.0,87406.0,37121.0,31.787330316742086,-15.54738056768838,-4.9064148916563575,82.21428571428571,87465.97,-0.0003889136775053691,0,0 days 00:15:00
2025-12-27 18:45:00+05:30,87406.0,87421.0,87364.0,87368.0,31277.0,26.752966558791798,-21.59201598056825,-8.243535109438735,83.78571428571429,87465.95,-0.0004348472953504836,1,0 days 00:15:00
2025-12-27 19:00:00+05:30,87367.0,87453.5,87286.0,87440.5,79494.0,42.21267454350161,-20.29830280283932,-10.654488648118852,90.57142857142856,87467.43,0.0008294791632772643,0,0 days 00:15:00
2025-12-27 19:15:00+05:30,87440.5,87449.5,87419.0,87419.0,19707.0,40.641158221303,-20.768489882349968,-12.677288894965075,86.64285714285714,87468.86,-0.0002459117189325872,0,0 days 00:15:00
2025-12-27 19:30:00+05:30,87420.0,87435.0,87367.5,87414.5,23044.0,50.32010243277849,-21.25916648445127,-14.393664412862314,78.0,87469.06,-5.147754865054451e-05,0,0 days 00:15:00
2025-12-27 19:45:00+05:30,87427.0,87434.0,87380.5,87396.5,20552.0,39.68705547652916,-22.837227452080697,-16.08237702070599,74.60714285714286,87468.17,-0.0002059366980751977,1,0 days 00:15:00
2025-12-27 20:00:00+05:30,87395.5,87490.0,87391.0,87490.0,37048.0,49.46364719904648,-16.35465724208916,-16.136833064982625,75.60714285714286,87469.15,0.001069265025126884,1,0 days 00:15:00
2025-12-27 20:15:00+05:30,87490.0,87527.0,87478.5,87510.0,62310.0,55.896805896805894,-9.493901012116112,-14.808246654409324,74.39285714285714,87471.08,0.00022857142956656868,1,0 days 00:15:00
2025-12-27 20:30:00+05:30,87509.0,87524.0,87437.0,87520.0,34133.0,58.21078431372549,-3.212751247760025,-12.489147573079466,76.46428571428571,87472.93,0.00011426612593133878,0,0 days 00:15:00
2025-12-27 20:45:00+05:30,87520.0,87520.5,87465.0,87502.0,19263.0,57.09134615384615,0.3090925989235984,-9.929499538678854,72.60714285714286,87474.57,-0.0002056884284657109,1,0 days 00:15:00
2025-12-27 21:00:00+05:30,87501.0,87564.0,87501.0,87561.0,39786.0,64.80874316939891,7.771402249767561,-6.389319180989571,71.03571428571429,87478.83,0.0006740430843047229,0,0 days 00:15:00
2025-12-27 21:15:00+05:30,87561.0,87564.0,87501.5,87524.0,31451.0,56.81570338058888,10.577811209819629,-2.995893102827732,71.32142857142857,87481.41,-0.0004226518611050864,0,0 days 00:15:00
2025-12-27 21:30:00+05:30,87524.5,87555.0,87457.0,87457.0,44241.0,49.03846153846154,7.311290466735954,-0.9344563889149946,74.53571428571429,87481.07,-0.0007657974668600638,0,0 days 00:15:00
2025-12-27 21:45:00+05:30,87460.0,87487.0,87404.5,87438.0,51048.0,49.8046875,3.1530615031661,-0.1169528104987757,75.85714285714286,87480.18,-0.00021727322193025939,1,0 days 00:15:00
2025-12-27 22:00:00+05:30,87437.0,87542.5,87437.0,87502.5,37114.0,58.894009216589865,5.004556628526188,0.9073490773062172,76.96428571428571,87481.04,0.0007373936043699845,0,0 days 00:15:00
2025-12-27 22:15:00+05:30,87502.5,87512.5,87453.5,87462.5,23238.0,58.67768595041322,3.2072430472180717,1.367327871288588,77.10714285714286,87481.6,-0.00045723431196956275,1,0 days 00:15:00
2025-12-27 22:30:00+05:30,87463.5,87486.5,87428.0,87486.5,18832.0,54.63709677419355,3.677071517158765,1.8292766004626235,69.32142857142857,87481.94,0.00027436567400272987,1,0 days 00:15:00
2025-12-27 22:45:00+05:30,87486.5,87505.5,87456.5,87501.0,17327.0,58.38445807770961,5.159961953555467,2.4954136710811925,70.64285714285714,87483.24,0.00016572612367383855,1,0 days 00:15:00
2025-12-27 23:00:00+05:30,87501.0,87511.5,87478.5,87511.5,12654.0,59.7979797979798,7.100574552387116,3.416445847342377,68.17857142857143,87484.82,0.00011999142932763385,1,0 days 00:15:00
2025-12-27 23:15:00+05:30,87511.5,87533.0,87508.5,87523.0,21049.0,62.94779938587513,9.457458217540989,4.6246483213821,66.10714285714286,87486.8,0.00013140266652054522,0,0 days 00:15:00
2025-12-27 23:30:00+05:30,87522.0,87544.0,87484.0,87488.0,18655.0,49.76744186046512,8.404219400006696,5.38056253710702,63.32142857142857,87487.13,-0.00039997486405544833,1,0 days 00:15:00
2025-12-27 23:45:00+05:30,87489.0,87516.0,87469.0,87491.5,14318.0,47.76299879081016,7.762459991397918,5.8569420279652,63.21428571428572,87487.47,4.000468626852212e-05,0,0 days 00:15:00
2025-12-28 00:00:00+05:30,87495.5,87503.0,87480.5,87481.5,6782.0,45.34461910519951,6.373475155691267,5.960248653510414,58.60714285714285,87487.1,-0.00011430334978414992,0,0 days 00:15:00
2025-12-28 00:15:00+05:30,87480.5,87487.5,87428.5,87461.0,15833.0,45.07211538461539,3.57727934246941,5.483654791302213,58.85714285714285,87487.59,-0.0002343627202518386,1,0 days 00:15:00
2025-12-28 00:30:00+05:30,87462.0,87545.5,87462.0,87514.5,14204.0,44.33617539585871,5.613567188600428,5.509637270761855,60.392857142857146,87489.43,0.0006115142024704516,1,0 days 00:15:00
2025-12-28 00:45:00+05:30,87520.5,87529.0,87498.5,87515.5,6158.0,48.865153538050734,7.224749208340654,5.852659658277616,58.10714285714285,87491.04,1.14266125808147e-05,0,0 days 00:15:00
2025-12-28 01:00:00+05:30,87515.5,87528.5,87506.5,87507.0,6861.0,57.91139240506328,7.726675301208161,6.227462786863725,52.67857142857143,87490.79,-9.713036902892348e-05,1,0 days 00:15:00
2025-12-28 01:15:00+05:30,87507.0,87543.0,87507.0,87531.5,9698.0,64.54121306376362,9.98628491468844,6.979227212428668,49.35714285714285,87490.19,0.00027993841537716997,1,0 days 00:15:00
2025-12-28 01:30:00+05:30,87531.5,87602.0,87530.5,87565.0,33626.0,60.75731497418245,14.315195182643947,8.446420806471725,46.92857142857143,87491.24,0.0003826461455111701,0,0 days 00:15:00
2025-12-28 01:45:00+05:30,87559.5,87561.0,87500.0,87512.5,11464.0,58.25082508250825,13.3556212309486,9.4282608913671,47.35714285714285,87491.49,-0.0005997344213118004,1,0 days 00:15:00
2025-12-28 02:00:00+05:30,87512.5,87525.0,87488.0,87517.0,6367.0,55.379188712522044,12.810591824556468,10.104727078004974,45.82142857142857,87491.39,5.141990351324082e-05,1,0 days 00:15:00
2025-12-28 02:15:00+05:30,87517.0,87524.0,87508.5,87524.0,7690.0,54.166666666666664,12.795989391364856,10.64297954067695,43.42857142857143,87490.41,7.99812615756203e-05,1,0 days 00:15:00
2025-12-28 02:30:00+05:30,87524.0,87593.5,87521.0,87582.0,12508.0,60.89644513137558,17.26550612442952,11.967484857427465,46.25,87490.49,0.0006624559080910507,1,0 days 00:15:00
2025-12-28 02:45:00+05:30,87582.0,87602.5,87576.5,87601.5,14612.0,61.84012066365007,22.126061899631168,13.999200265868208,46.35714285714285,87491.44,0.00022262370691920243,0,0 days 00:15:00
2025-12-28 03:00:00+05:30,87602.5,87641.0,87594.0,87600.5,27652.0,68.90756302521008,25.60226871041232,16.319813954777032,45.42857142857143,87491.19,-1.1415394801585147e-05,1,0 days 00:15:00
2025-12-28 03:15:00+05:30,87600.5,87636.5,87600.5,87632.0,5026.0,71.58218125960062,30.546849331833076,19.16522103018824,44.642857142857146,87493.18,0.00035952235275193896,1,0 days 00:15:00
2025-12-28 03:30:00+05:30,87633.0,87889.0,87592.5,87833.0,94237.0,84.027105517909,50.10688429926813,25.35355368400422,64.21428571428571,87498.5,0.0022910561983269387,0,0 days 00:15:00
2025-12-28 03:45:00+05:30,87833.0,87924.0,87652.5,87653.5,37533.0,64.24870466321244,50.54159107660234,30.391161162523847,79.39285714285714,87499.9,-0.002045742123770602,0,0 days 00:15:00
2025-12-28 04:00:00+05:30,87652.5,87656.0,87486.0,87545.0,31946.0,52.087611225188226,41.65093010640703,32.64311495130049,85.5,87500.54,-0.0012385952376416766,0,0 days 00:15:00
2025-12-28 04:15:00+05:30,87546.0,87622.0,87464.0,87534.5,16283.0,51.28378378378378,33.37305122541147,32.78910220612269,94.60714285714286,87501.04,-0.00011994551061188841,1,0 days 00:15:00
2025-12-28 04:30:00+05:30,87540.0,87608.5,87532.0,87578.5,5693.0,54.60992907801418,30.01718542150047,32.23471884919825,98.5,87504.37,0.0005025326609214511,1,0 days 00:15:00
2025-12-28 04:45:00+05:30,87578.5,87687.5,87578.5,87612.5,10796.0,55.159235668789805,29.758120356636937,31.73939915068599,103.71428571428572,87507.24,0.0003881477978534457,1,0 days 00:15:00
2025-12-28 05:00:00+05:30,87617.0,87659.0,87617.0,87654.0,7546.0,55.611601513240856,32.52656658379419,31.896832637307632,101.92857142857144,87510.43,0.0004735645519889073,1,0 days 00:15:00
2025-12-28 05:15:00+05:30,87650.0,87965.0,87647.5,87837.5,55798.0,67.58658008658008,48.96308067535574,35.310082244917254,119.96428571428572,87517.94,0.002091270139884027,0,0 days 00:15:00
2025-12-28 05:30:00+05:30,87837.5,87930.0,87776.5,87786.0,21844.0,63.851699279093715,57.174445497235865,39.68295489538098,128.28571428571428,87524.6,-0.0005864818942358977,0,0 days 00:15:00
